provinsi;Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib;Angkutan Darat;Angkutan Laut ;Angkutan Rel ;Angkutan Sungai Danau dan Penyeberangan;Angkutan Udara;Asuransi dan Dana Pensiun;Industri Alat Angkutan;Industri Barang Galian bukan Logam;Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik;Industri Batubara dan Pengilangan Migas;Industri Furnitur;Industri Karet, Barang dari Karet dan Plastik;Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ;Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ;Industri Kimia, Farmasi dan Obat Tradisional;Industri Kulit, Barang dari Kulit dan Alas Kaki ;Industri Logam Dasar ;Industri Makanan dan Minuman ;Industri Mesin dan Perlengkapan YTDL;Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan;Industri Pengolahan Tembakau;Industri Tekstil dan Pakaian Jadi;Jasa Informasi dan Komunikasi;Jasa Kesehatan dan Kegiatan Sosial;Jasa Keuangan Lainnya;Jasa Lainnya;Jasa Pendidikan;Jasa Penunjang Keuangan;Jasa Perantara Keuangan Selain Bank Sentral;Jasa Pertanian dan Perburuan  ;Jasa Perusahaan;Kehutanan dan Penebangan Kayu;Ketenagalistrikan ;Konstruksi;Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang;Pengadaan Gas dan Produksi Es;Penyediaan Akomodasi ;Penyediaan Makan Minum;Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor;Perdagangan Mobil, Sepeda Motor dan Reparasinya;Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir;Perikanan ;Perkebunan Semusim dan Tahunan;Pertambangan Batubara dan Lignit;Pertambangan Bijih Logam;Pertambangan Minyak, Gas dan Panas Bumi;Pertambangan dan Penggalian Lainnya;Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya;Pertanian Tanaman Pangan ;Peternakan ;Real Estate
Jawa Timur;28.718709889339415;3193.770154205171;1422.3909802472938;232.17538335755148;232.97657001004288;7326.107438643281;944.5214664016321;6163.520592858425;72.86906097153356;1065.3507502978234;164.7017363495143;11468.55672863123;4630.587601008505;595.9241780520276;1143.228328125627;15605.985663707203;1247.9356232842642;110.63979765341912;89801.47112473025;464.85607691185606;62.38630883125629;143842.31346885316;579.7231344594878;8741.076739041173;3262.3695286869347;454.06379306396263;4028.3815391406265;1949.590752461792;155.30111107319556;2123.6215420048925;2.2702684357670138;1018.0773640730088;77.31217738183993;129.50172980835174;172.03976490665332;174.03170293652025;5.798530409804079;958.3836388355995;23203.011949634783;28047.757943681838;10542.760250317177;1014.8422528262421;7059.00425190202;757.0827021291082;0.0;0.22403287585414344;750.6863380240837;79.81722762207447;9423.71033135006;2895.1526815532548;13966.762828674044;1981.778066482464
Kalimantan Barat;66.69101500915392;1340.3837513195067;176.4872996268221;0.0;224.01152586783783;1477.498631727167;394.8971607492413;0.0;0.0;0.0;0.0;0.06172843462568801;0.0;35.71838203056813;0.0;0.0;0.0;0.0;6603.18295464693;0.0;0.08346364660441766;0.0;0.0;414.28491385897;156.8202154924908;42.82160334837975;191.567767485901;132.3542990049505;0.0;278.80310820253806;0.0;7.15368331406199;15.729465273681045;155.4764103324508;0.0;117.91180088458704;0.0;290.0495976873416;2259.8788212772706;884.1009414930484;1182.9169253308532;65.74486952409914;0.0;246.92698758895853;0.0015456124509272498;1.5890933026033274;0.0;0.6503136102259095;26.69109149331608;105.11791930891751;559.8356427287816;81.79980388736962
Kalimantan Selatan;0.2885063054803945;795.0590288230057;616.5449035393681;0.0;124.31928207555006;119.41079230566845;337.7658317342835;5.594893678221025;50.640752133452224;57.40644008018075;0.0;3.763885595675376;302.2949047485349;0.7193543289192855;0.06986474845069364;0.5243045603693831;0.9446387224863791;0.0;136.24072847843573;18.03164898240453;1.8177831747845252;0.0;134.3454556992608;469.0589447167003;37.3477732781241;43.55331879397155;68.97430623209647;48.231304182194556;0.12775344574448275;388.78649963250535;0.23037919777097332;4.985146085459785;0.8471503990890044;24.476127050059635;49.6254281827043;102.73733109856293;0.0;245.42198754828698;110.42779235903716;310.04718556258587;270.2173813419555;63.365408091914446;114.01429056997247;132.88880099235035;-2.708087130670721;0.1785817929939829;21.47611993780752;0.05622032545944001;9.336797162302132;157.44426839388865;34.46806674247472;7.313619261221938
Kalimantan Tengah;492.5778657693013;784.1610815270864;417.6846965411508;0.0;418.31891866940043;658.2360497402772;146.1287329372574;0.0;0.005389028787588993;0.0;0.0;214.04048006468443;27.680147917443822;2.4090594241091816;0.0;23.279479945622302;0.0;0.0;17781.414745378293;0.0;28.101959573948342;0.0;51.79095626945384;8.526640866586431;52.60457266170144;54.72165272410272;155.69555514477162;79.03624848790092;2.3910359842734796;639.7312043270564;0.3369755216436564;4.281671524709483;9.34251436432552;0.010927228139241175;21.692579277016097;103.24256817887604;0.0;165.40022191337152;499.85469473863077;2187.732539301226;168.1409650564496;130.37423559592295;6.13214374347004;962.0540260177928;0.14276786341009676;1.4612070304571032;0.0;154.04796382479017;0.0;64.38368648589825;0.0;29.080647094755797
Kalimantan Timur;12.028232312695955;186.02170042777337;977.869758285247;0.0;407.7412709529617;1782.8809121649665;440.8009249221431;23.674414713441294;3.6362619295684007;10.558581159469291;9969.785936134405;9.618572464566041;3.3296875072340835;4.71908657269411;123.3825996994079;5307.875022899105;0.0;0.0;3914.903870151396;0.9714526442975979;130.50118466861773;0.0;2.610869503608538;910.5242326062313;294.681429429612;114.19785758760025;263.8164848229619;40.40654947951314;0.0;540.9871139512753;0.17823679819744812;32.31722063604528;71.8707503035294;33.86951144348299;108.3528800527803;2.0475389215256037;3.2098951077049686e-05;204.49437472406993;773.0058703058869;2870.786304492502;298.37628487892636;1053.6391715449581;2102.4103650129045;364.3278720771874;-23.02989203675912;0.9469322525748695;2.8452715098674832;14.969087294762089;0.177865630690623;7.933847157649832;0.0013772115746327387;0.0
Kalimantan Utara;0.0;66.03749162490004;743.7277419163976;0.0;25.999056134728367;692.0691259223094;5.6324994798595265;506.6221250709805;0.0;0.0;0.0;752.2034975402887;0.0;46.79345568005765;0.0;0.00037651873484977034;153.502213969672;0.0;1708.867824611525;0.0;0.0;0.0;0.47754691226395923;835.5131963486153;0.8548713856608346;0.006548625498553384;136.57803947837937;0.39326604865172615;6.788966253066477;107.00371775600038;0.029141145220049534;11.05405187243858;2.752278084798132;0.024533107151889045;0.0;1.0619888899291754;0.0006300338372378606;84.90108416806687;49.93961112868273;1120.5437567270046;68.33554365405217;110.22030475132254;1573.2041503088083;0.6339118520249832;-2.7101171539147955;0.0;19.591821389897067;326.6771018566433;631.2718084413979;0.4463371673844848;0.0;0.0
Kep. Bangka Belitung;136.96212781757487;79.95405492024125;169.5280778770418;0.0;1.1535235844081215;304.63357273701376;0.28349903487349;19.5895377506917;16.626420981828904;6.192788690607712;0.0;0.0771433625630384;57.35406402238271;4.169429082222814;0.00896941494322239;0.05435637038268727;0.0;39.94372325920792;1677.7664610712789;0.0;0.08347358457908714;0.0;1.175549595772317e-05;9.742175803257545;90.85985634599585;0.3577514067238369;20.485442267476206;66.23608102665396;0.02637033993063561;2.4916441574419177;0.0;1.2630631445123333;0.04177183426117348;0.011335312916025993;3.5597754443213305;3.773128866145867;0.0;48.76545572472513;78.2987285821352;650.1687430161221;99.31032444876662;8.40908581383934;463.73985063295527;396.6026283261179;0.0;0.13168187931342273;0.0068649711940141625;1.021676396056427;52.69179842427713;0.0;0.0;6.0786866620612505
Kep. Riau;0.06253837616540565;391.8809267058939;1181.777120663748;0.0;32.395781271493135;3909.382085835803;417.22354207554383;10166.578640271784;4.308726209941286;1202.6950551463178;189.8340302131666;164.299308220882;134.83756107124069;25.933549219265753;89.17593781603304;69.21113643758804;248.6316519872755;3.984218487019555;639.3221910580611;154.97686760324794;4767.717303149206;108.63771862554255;289.27951082741816;46.998273338252524;446.9142393245469;0.24030328808973297;410.32406378584653;1.7793606858385431;162.69109494012275;170.61386424775483;0.06879890008892516;146.5144995311141;0.0;543.1888770515502;0.15814292739318095;0.0017981085718136024;0.9414386259695006;17.39786237303525;3772.75102725359;1742.9568298329248;543.3700645227693;46.693218542835375;376.7432102780374;47.22082671896929;0.0;1.3375724571040517;2.7352854574558556;0.10909084318848104;0.0;0.0;17.019908547209166;3551.4626480621378
Lampung;0.0;3188.879267840258;833.0240725843935;119.06820490899348;607.0174074058225;737.4205995777148;0.0;233.7287711631104;20.119445763850987;0.0;49.04735664501923;0.0;677.0165187801267;61.79384950496186;1.0189569158901702e-05;93.64076599779959;0.00028119551628508774;0.46413526872479927;11555.150828213227;76.05659713112155;0.007091200563643371;0.0;82.04583285345753;448.45632594370244;195.09893446685433;48.56961935914997;654.549684723249;461.22998423976907;1.9630491405421207;170.79811162004523;0.0044482706756493375;9.054427816721097;8.930777722113087;10.633844362472457;7.175880986694544;18.003131338696335;0.42459406106860015;134.4965468547073;397.36957157885104;2497.5808291688186;631.1016516273747;192.75065911980482;1982.7664569373549;982.936298093234;0.0;0.0;117.787804997073;37.54309459147274;3627.610058151084;955.3057589835453;2228.2073854327855;503.09980286209463
Maluku;0.0;165.40282387929108;17.39321535920204;0.0;8.303045159146553;2.6318049958782623;0.0;0.002249855161311468;0.0;0.0;0.0;0.7392075653417509;0.0;5.788338127111261;0.07807486873287935;0.0011590765077618842;0.0;0.0;200.2842195740197;0.0;1.6590064393751085;0.0;0.10669001190680283;5.306130875959213;132.7805922460697;20.840982961909145;95.2257131456312;0.31871157430545344;0.0;120.28590425973664;0.0;0.16233701400739461;16.61260707513833;0.0;0.0;34.99228860166222;0.0;50.24199919020412;20.816117177016242;391.66643072274474;13.249681548099492;60.12732890522734;811.0652309439262;1358.0981261248016;0.0;0.7028755742598474;0.0;0.016571776934642513;25.889091892409084;19.76639846375465;15.782572756262944;0.0
Maluku Utara;492.8617847498807;275.75411550959063;52.30724492091028;0.0;62.89011609967301;592.8480779391654;14.331007937619637;0.0;0.0021287644925184366;0.040260162896690946;0.0;124.81308342516434;6.225868180757781;25.52753661077401;0.023045760217454928;0.00023039612216287588;0.0;0.0017395936897145836;72.12419436542666;0.00020112046023607787;0.19228730688754214;0.0;0.7502377356452946;899.1962936601691;100.21044422211624;0.0;115.0062154342561;0.4740570039845166;0.0;99.22448031832255;0.01842084711129025;1.9497508924375202;0.3609303916763691;59.05253477993925;0.4219189079622388;2.324386296851379;0.009434512209716391;75.73633726830253;23.35609894964398;354.1343624323661;469.3615700081058;110.66689657588343;4004.3917434002888;433.7111963718032;0.0;464.3859331246502;0.0;0.0024513508838716292;71.39161797489868;95.2586558370816;6.78751337248021;0.0
Nusa Tenggara Barat;0.0;590.4642687096957;244.68995356485638;0.0;52.27497844224246;2311.7624755464794;101.34228444018015;1.1499132160542048e-05;1.2608263843037015;2.4855261304139424;0.0;7.804935354767456;0.7109625853866853;2.2195663437249076;0.803326525216234;0.4191345216191579;6.890449306403513;0.015264825096847559;1647.2381630079667;1.7867213142720366;34.96876766441483;1197.765135303865;191.42348601192478;4.649841219376776;31.67689507369602;0.6694606740067325;223.81363857089164;108.29376609095226;0.04093787302470004;244.18139256515218;1.4251715634101982;4.822290517802124;0.02459820391396626;14.15062210070678;0.0449279027836232;79.82503105574501;0.0;579.2942310506991;488.4026087664038;840.8919963927482;298.6561533357514;2.7052715030994596;2220.6439882060067;142.40377442314528;0.0;16.74275385718325;0.0;11.057048957058589;2753.0186256139655;228.34402724115995;155.4155008344488;9.835099372843917
Nusa Tenggara Timur;447.9315439323808;466.1238981225176;71.60780771784022;0.0;47.34756308848517;411.93261283806675;0.0;9.863060661107935;18.680551500222478;45.558238625504245;0.0;122.53109935580792;5.210160439241631e-10;0.0026051561238317395;0.10075587440364442;0.06737627150045493;1.1484596729368675e-07;0.0;389.1109879807213;0.0;0.28780562868192117;0.6158984371772226;0.27600863437345846;805.2775268607245;197.6534072118747;51.40617410062998;264.95016282239106;212.6565094809416;0.0;284.23770466940135;0.0;2.4801953107966903;1.16561145947321;11.262176244505671;0.18658095951845927;0.1212427489090777;0.0;76.67956156000058;151.62563915840872;880.0420163487711;223.26132620830543;18.37523212995576;4199.126576092395;62.42110999607063;0.0;0.001537271467734096;0.0;0.0;372.6364956687242;1064.4148896186125;956.6701416318858;0.0
Papua;0.0;60.55019188392882;53.611599949261525;0.0;13.599992234155145;398.5666469699464;27.16364118673994;45.68124844915375;0.7665427512366159;0.0;0.08865229110816304;0.0;0.0;49.32325038755595;0.0;0.0;48.75904636466445;0.0;139.06037229167904;0.0;0.0;0.0;0.0;144.69803677929934;4.291465937543683;8.592385785972454;127.03428407696946;0.6589469050805645;0.0;22.238380184249095;0.0;25.46020747008372;11.194289543583846;0.5858832619680572;0.09651117709333197;2.1313230474993072;0.0;70.91230847619018;150.9388959914483;533.7914419841492;44.01232005062718;6.593336546800233;1311.5625669288554;431.09650889834217;0.0;0.0;-0.003445868691723376;0.004574933300386974;2.821396986818349;1.679499366620687;0.3429232781798469;142.15813496259656
Papua Barat;0.0;781.9403536108515;234.92254890020985;0.0;7.551605391028104;797.1701929511918;0.0;0.0;0.2202994306084916;6.181287508072989;0.0;0.44939320885806405;0.6171175351609607;0.0997826996430899;0.01652640348238031;0.8835515768861283;1.3998212567056245;0.0;290.2727190088034;0.0;0.25051411459178863;0.0;2.5745555463698446;0.6257825667500772;9.100661458998218;40.57008803757918;77.67305194170318;0.23753875043580233;0.0;140.68155636578854;0.6109333492426589;2.191648808751175;0.0;56.95712340102102;0.5786710786543113;21.386724388537626;0.0;75.0992072658433;5.619115700293109;572.4683023747504;244.24862903533477;166.1590616633868;1992.9546793686566;0.2522873169216646;0.0;4.063770933878997e-05;0.0;2.775754399396799;2.5240806270479363;0.0;10.80993075379763;0.0
Riau;78.34138374687993;262.5036313341704;202.3553674786572;0.0;36.462612602442704;201.20516028698475;21.276266244880823;0.0;0.7592279571827277;76.71028309435931;17688.427697246825;111.23345627750007;195.9269928955208;11.857512412402677;2308.302735123924;4469.676612537693;0.35847569722342726;0.0;52182.98840333109;0.0;53.36987232414362;0.0;78.21458618332362;28.87209903750148;1356.4381935013837;6.816263758918296;60.05647080845723;163.8336634513502;7.55206896494287;9.501827318973568;0.0;13.47018887854357;0.7899289256435246;0.020575392726563925;0.004326374942490338;0.04735154569717596;0.21625212614407519;93.28056594204817;143.85491638163555;7989.012198182087;690.8369898140573;82.01562250905404;20.925643809915623;307.1466816126233;0.0;0.0001640967005588414;236.73790274021263;193.3586548443991;1.9455157054024563;0.3548439651138442;32.086771997238884;57.220224659295724
Sulawesi Barat;0.8141143131987623;33.47812846395815;13.149815591063334;0.0;7.751135182600774;19.509073773715347;0.8106937864671875;0.0;0.14523934785362683;0.019025340982951718;0.0;0.11172225685111516;0.499450470962336;0.06296707259683924;0.07259515623146016;0.00037121038682984893;0.013272663139858788;0.0;1032.2598528351402;0.0;0.053914381168317975;0.0;27.10583060624285;4.383968220171654;9.945415690316922;13.779597460760153;147.94600249705016;3.1837324180704107;0.0;21.731770381678743;0.021090984155847016;0.47128151852333;0.060118543042181824;0.0004294818544313998;0.6727841532358256;223.17541161488776;0.0;30.849445075168763;1.5857894963706514;542.557467731608;80.2698868476538;2.870045326235157;1654.5249811625556;1028.8597088029078;0.0;0.0;0.0;91.52275375901573;662.2134395991152;215.9031115760318;24.415121585448247;14.143617373338875
Sulawesi Selatan;553.4617857997305;1121.8239818689265;777.8425841732952;0.0;41.91144085445819;4955.572120892676;81.3239774037871;129.12462711215022;683.2322314709196;39.949842752272204;0.0;12.725766202773702;53.961257735519425;114.06510306494242;25.401462479260587;122.25472724388024;34.37395815471629;0.867888088408432;20517.61745899894;39.32676377632662;825.5619700515082;59.26477849062954;762.1663999222687;905.6394599560358;2113.618412489603;164.40061133552283;740.4661504989997;781.3522112892084;39.7431581091568;463.5834545352561;0.9544349755580208;157.02656372696617;2.119264450587571;18.439381840749743;3682.2980558444297;58.91984426320795;0.11989512041551598;348.4830071150435;2424.3370822972156;5612.180155452115;1884.3281699966726;564.0915855331823;4968.87163644627;1050.9212497908068;-0.019415678102686112;0.516058862195252;7.5214134725483595;328.5626148839052;2442.3769461454576;1177.7186899939368;530.1502543087504;885.9544377188906
