provinsi;Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib;Angkutan Darat;Angkutan Laut ;Angkutan Rel ;Angkutan Sungai Danau dan Penyeberangan;Angkutan Udara;Asuransi dan Dana Pensiun;Industri Alat Angkutan;Industri Barang Galian bukan Logam;Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik;Industri Batubara dan Pengilangan Migas;Industri Furnitur;Industri Karet, Barang dari Karet dan Plastik;Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ;Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ;Industri Kimia, Farmasi dan Obat Tradisional;Industri Kulit, Barang dari Kulit dan Alas Kaki ;Industri Logam Dasar ;Industri Makanan dan Minuman ;Industri Mesin dan Perlengkapan YTDL;Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan;Industri Pengolahan Tembakau;Industri Tekstil dan Pakaian Jadi;Jasa Informasi dan Komunikasi;Jasa Kesehatan dan Kegiatan Sosial;Jasa Keuangan Lainnya;Jasa Lainnya;Jasa Pendidikan;Jasa Penunjang Keuangan;Jasa Perantara Keuangan Selain Bank Sentral;Jasa Pertanian dan Perburuan  ;Jasa Perusahaan;Kehutanan dan Penebangan Kayu;Ketenagalistrikan ;Konstruksi;Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang;Pengadaan Gas dan Produksi Es;Penyediaan Akomodasi ;Penyediaan Makan Minum;Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor;Perdagangan Mobil, Sepeda Motor dan Reparasinya;Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir;Perikanan ;Perkebunan Semusim dan Tahunan;Pertambangan Batubara dan Lignit;Pertambangan Bijih Logam;Pertambangan Minyak, Gas dan Panas Bumi;Pertambangan dan Penggalian Lainnya;Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya;Pertanian Tanaman Pangan ;Peternakan ;Real Estate
Aceh;0.0;740.1195083106559;164.71881503962365;0.0;85.43933229545152;76.99739651270083;11.821748363909435;0.7708101947982706;448.32434968898474;127.87753139301887;0.0;21.478277755643184;0.45128593826552527;152.93761470550987;108.00539363160922;59.34643608557555;3.5530797792184856;0.0;1782.338785572102;0.08929551220757828;23.77239221544946;4.316343549844397;13.792543482463415;206.1916150391763;44.32620474248991;63.48995813113742;152.08668807380707;1.2229570735589161;18.999145241702553;368.1843016409258;413.15670080753085;352.00339683793095;496.79756696826996;253.63168737745045;13.407659308470723;37.79674946271698;29.684422211368233;120.06855329315071;63.73861612250502;1870.4968548349768;370.95135622316695;58.55304268732658;422.14942097366617;4239.110226942071;8.709350832934561;318.3516547754853;1559.234726375712;692.3294295069388;967.7539745492667;2973.6785343367933;48.4062635657108;55.17413508452037
Bali;3.1688286515887274;674.2392947314746;5.459797390633934;0.0;254.83567067813877;4883.6706911733745;25.16754065181917;3.8525526503340357;134.81058865990235;27.91360189560856;0.0;5.623803985875572;6.274642154350534;532.3243980850253;93.64624065254091;26.71612485869983;64.31099783316478;0.0;69.88790892610669;0.10806851842168916;441.09387607651416;7.324500282202023;213.20173611268666;161.85924369431925;79.15040087981608;101.68640094290754;263.71822549204256;7.6562055938080436;4.649179033300363;535.8684361327859;0.0;192.99548523085198;0.0;0.016498569272882208;0.5751204386507944;32.16563422089419;2.887532506276232;5629.298058938861;282.9608356025467;866.8999413871636;1561.7930049736851;513.188253671598;31.009622530260373;542.2877554616256;0.0;0.0;0.0;269.3267051976296;179.7738253377886;16.891743622750113;510.1428753263469;370.50589193662745
Banten;277.2561811458096;7942.979872332595;60.35839580789959;271.0415359994523;1384.8017170482633;20037.468550547317;158.43296355095885;285.5091241973031;2226.6966283303886;23219.417221521224;226.30226004561953;126.22462416196261;11742.97278655307;101.67530119527055;14011.607764844992;16813.745878693768;377.1493007946319;17672.925115757447;2200.4984037528498;1590.3499882823628;1372.6775456128898;0.0;923.1381691878778;1902.9704938104028;299.86823442161136;363.38261694146235;225.09303331015985;145.83685545719706;404.55822044400156;708.8476150356054;7.713646296575024;1807.6139403199622;7.0645071909584125;25044.07613248622;72.46111977109862;161.30817733826154;499.2691680062966;382.4743113113538;274.1066390155102;9549.117517935532;4399.191803742912;2381.182839180845;177.02498951676895;202.27255874772982;1.2814791900071045;188.0661439613427;1.5318231454663358;0.8912736093399467;23.734844058935238;687.521791334084;770.8317114313998;7742.19168898423
Bengkulu;12.994629564183793;603.427952974213;184.72640056647444;0.0;44.04226918552314;76.89557611301275;0.0;4.894900223643217;0.5494281082065159;8.340942172753257;0.0;40.32079287957378;70.31460591598156;13.202312438749457;34.213403398271794;0.0032437468863411242;3.447037354220172;0.16511585494929337;585.0597224863008;0.0;12.661550696022903;0.0;3.4477449135647755;5.125725528522498;2.0136809611429904;0.03656984135252389;91.92967830202521;2.263117744357861;1.4252237927602325;529.4818997894847;388.0580261102642;2.4634467225060823;8.366720053236225;53.43838707494798;34.658590555794035;11.247420282905725;0.0;57.625055984157925;45.88660531748184;795.5057695766673;174.52325758861411;83.080296591876;441.7777872888533;3397.2406136641803;1171.2291146693567;6.587881586114389;0.0;1313.2339923738878;613.8683471854531;253.74255565395399;237.6550186477681;6.547900614881523
DI Yogyakarta;14.918201886548834;1821.7503707823648;0.0;385.44796614040376;0.00013784068732593818;1269.8993749123365;62.6748859872435;37.22468615351118;721.0879606296862;468.496638105851;122.03501166998694;142.56401437984465;153.35766795042235;291.41655504249303;309.6238301946266;218.89913143053997;53.208824722698886;0.0;473.8006654216997;5.508657404383674;384.6208448853006;0.7153136495166048;194.66036236047225;1769.525741084913;239.33503754278692;173.01144039402567;255.24337258239854;147.06944639303546;121.74052182248653;1101.38626200249;250.3613532128934;2128.085877557829;418.2797686016701;256.60623454125454;27.438817893083847;38.73201768480417;2.842536450541486;2339.833968910812;975.7625834501056;761.4147164745392;302.56783648627174;1109.3708217493383;1.6460681924279164;282.3650302713314;0.0;0.16049999998407305;0.0;68.08507740073064;86.60742968941832;848.8361699563172;28.020166004362693;278.77854460389176
DKI Jakarta;2746.1537141349477;14834.72591574055;2876.7301320158617;810.9420357684296;29.354543781023526;1073.920926688719;7250.569669572537;22197.043177885487;1382.047349398535;26184.18890795508;1721.9385778420174;34.44972021644796;593.5015325245078;34.381435642664016;4380.837850872033;45313.75896557243;82.27500334716997;2080.2985293258084;7201.753427444693;112.45687456085663;582.3682176745671;0.0;8523.96799588426;30341.512636145988;3966.15062828743;7949.369203046546;6891.228691393111;598.6876887155086;7792.492160002558;12923.594506397902;8.893680812989;66237.62175768038;0.0;1218.3717681798335;5325.773216372477;0.0;1274.9795189343538;1516.748578753118;2818.387159173948;33615.04534398979;8087.677080488553;17423.898285004023;0.0;0.0;0.0;0.0;1138.4864158244607;0.0;0.0;0.0;0.0;5455.984000151392
Gorontalo;33.92073490976222;41.76189784926791;19.35532223858887;0.0;22.02530849676496;46.753766496096084;17.930492845396568;1.7005527898115549;0.7445315328789115;0.4237386484764206;0.0;5.138743356203374;0.10155688046062886;4.4437578742368595;0.7121320332331718;5.2924065375226945;0.00019060688429738384;0.0019964677738854505;7.923925549084568;0.7852386183596662;28.87271657814671;3.4262389613094598e-06;1.3704763829081177;4.955626498989048;9.060445696344372;35.48341764856808;4.676597345868088;0.193336321056663;0.06423377099459404;238.4811338985958;18.213050915883805;2.445228375586374;1.4711433591673304;83.28229029833902;0.08287009767053291;0.31570118338557823;6.836217413701495;32.59511965254221;30.87339686729965;209.6759151895766;123.73573309242266;54.768781945797066;33.22762360120217;18.238322803278827;0.0;80.3016943810473;0.0;5.573586329625211;2.49305282677166;810.7801912688736;5.0201572484321435;10.54580066046104
Jambi;0.0;528.5270925596136;411.2555127170962;0.0;159.0786255557847;292.0954921783601;62.54548407497435;2.285379772203063e-13;15.428781202426187;148.62591969375347;1561.636630528376;0.7492722308682193;1206.6694384581103;3692.6242929690666;1177.3796555445574;14.672100935274536;12.953458001067142;114.0831798202118;9530.06047293457;0.0;0.022654076779147592;0.00024958087487898946;5.0898069529476935;657.4912283873836;31.876418662686266;157.37719821707347;233.38067299551014;1.190420656295252;18.90213644187694;539.9779578843074;25.84043218450234;58.52957449819473;4178.765168781766;1241.5656735934083;1.3398138162994264;14.830423674376734;0.0;374.762547575571;140.76615868306305;2528.76272653611;872.2711389215459;453.0238450275679;133.46695671455583;4538.378309652333;5576.111191485984;265.5961519439828;3521.4765310449266;104.74784112022661;267.41026070586486;82.60993514540672;67.8149672744546;213.8268416575196
Jawa Barat;147.56268891938143;5535.978969731054;124.50080860817097;344.35056727435875;0.7293766807969753;750.8036395508971;132.38306373185182;17745.34850699117;2415.9965808389434;42955.870140649364;6593.666070523728;852.0938287687674;675.8124395083361;5913.861779725504;1911.9933380143311;5501.25131547525;4235.18104399769;1724.9285708304305;9433.27403572295;21426.61690696973;4122.830552570909;3.0682668858345608;5322.217445731205;1489.952683346007;452.4172778959127;324.11614794037604;1209.177306555993;141.20711747644418;200.75331748168705;1459.1198434510823;195.7802808872136;2406.087580080315;347.4586905198108;1085.3112671465085;143.94511936166646;333.9896762512727;4691.495805719603;1624.0294842429253;609.8693887110691;29422.48923140481;5745.809759040209;696.2631794191326;347.77569259712095;2352.141834486254;0.0;256.98882297864657;1661.942241760853;2022.9142341987001;2009.5415410846329;1987.3814906472185;754.8322769009574;191.1349021522812
Jawa Tengah;167.7987945893549;5183.373851446777;1582.7962350418306;156.2706262859198;111.34081082212721;500.3432769466449;75.34339124040993;20.64949731483801;7960.780827267713;32.90953407974255;39038.80878088631;28.010502359623285;42.160655669128715;2241.0177701216267;94.76248680601765;134.47848216732027;2226.68545917864;8.017031812327877;17196.120011700117;23.24150655129199;1194.4336604542068;1135.428061156578;2749.9373509236957;260.8690752593042;105.04315425165788;576.0806315424434;1439.5983670126964;87.7547825905189;18.395109609338697;2291.414927549853;118.08245181785988;404.4109476898152;41.02817631675468;14279.360275711371;396.287207029413;167.7151311210122;42.6160683326542;1417.4485755897583;802.1107580915841;13014.629302374326;5419.564550042479;539.0860071320938;3.205668499981122;4344.890328469974;0.0;0.0;669.1036637884614;7517.929205780612;4036.34699930314;5777.501245355955;3894.377228025606;981.9316210762566
