provinsi;Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib;Angkutan Darat;Angkutan Laut ;Angkutan Rel ;Angkutan Sungai Danau dan Penyeberangan;Angkutan Udara;Asuransi dan Dana Pensiun;Industri Alat Angkutan;Industri Barang Galian bukan Logam;Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik;Industri Batubara dan Pengilangan Migas;Industri Furnitur;Industri Karet, Barang dari Karet dan Plastik;Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ;Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ;Industri Kimia, Farmasi dan Obat Tradisional;Industri Kulit, Barang dari Kulit dan Alas Kaki ;Industri Logam Dasar ;Industri Makanan dan Minuman ;Industri Mesin dan Perlengkapan YTDL;Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan;Industri Pengolahan Tembakau;Industri Tekstil dan Pakaian Jadi;Jasa Informasi dan Komunikasi;Jasa Kesehatan dan Kegiatan Sosial;Jasa Keuangan Lainnya;Jasa Lainnya;Jasa Pendidikan;Jasa Penunjang Keuangan;Jasa Perantara Keuangan Selain Bank Sentral;Jasa Pertanian dan Perburuan  ;Jasa Perusahaan;Kehutanan dan Penebangan Kayu;Ketenagalistrikan ;Konstruksi;Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang;Pengadaan Gas dan Produksi Es;Penyediaan Akomodasi ;Penyediaan Makan Minum;Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor;Perdagangan Mobil, Sepeda Motor dan Reparasinya;Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir;Perikanan ;Perkebunan Semusim dan Tahunan;Pertambangan Batubara dan Lignit;Pertambangan Bijih Logam;Pertambangan Minyak, Gas dan Panas Bumi;Pertambangan dan Penggalian Lainnya;Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya;Pertanian Tanaman Pangan ;Peternakan ;Real Estate
Aceh;0.9180055116753971;1.403191684792764;0.6848026285900755;0.6134279960579166;0.6250579377610509;0.7327955705543139;0.6219633072243593;0.6148436330759042;0.7741540331227813;0.78019135056089;0.6134279960579166;0.6423148212490856;0.6524669611288257;0.8257641995281242;0.6283325603908201;1.1667813145146;0.6160252673633757;0.6176531583694218;1.106174738050049;0.6140764589527894;0.6732913988304977;0.6135503331943644;0.6748665966325067;0.874186823124332;0.7083124698254984;0.6310779616946658;1.1326059243105397;0.6310692610595948;0.6206220167044701;0.9291023945692959;0.7375601522141872;1.0612089891338752;1.0111659398750283;2.5872030601489415;1.0666849652769759;0.6536821194494654;0.6235654307836808;0.6324537565421069;0.728917043879706;2.475257425869616;0.9012201139647998;0.7057209786094719;0.788766095272053;1.444336377700969;0.7577777047443145;0.6376094195198446;1.3142358044823714;1.0424458819089417;0.7156346831053422;1.0281729796241363;0.90450400039401;1.6749829565221526
Bali;0.6574684807741313;1.0105250398500145;0.6138706186133568;0.6134279960579166;0.75770241334975;1.3622291133288122;0.6553796741602914;0.6136919871015284;0.667456575491052;0.6192265629183115;0.6134279960579166;0.6189804753914899;0.6139740839784279;0.9997096551496505;0.7410283114990226;0.619609738856574;0.6911450847504828;0.6134279960579166;0.8178297385865491;0.6134487069574804;0.7972999862030303;0.6134638537563144;0.7054080034040269;1.4502403217008228;0.6425883695650638;0.7177234806496546;0.8602193802297747;0.6533860348585722;0.7340933402241546;1.4844547724060155;0.6982037585115677;1.2728157056406535;0.6494869858969546;2.2967212944498994;0.7870181845959544;0.6710583759362578;0.614401401795594;1.2815287315049777;1.0649338692124581;1.6807365504253233;0.9499902687650891;0.8594383070781775;0.6633168535706102;0.7999744782722266;0.6134279960579166;0.6134279960579166;0.6134279960579166;0.8580640919921488;0.7328953762294683;0.8774944954482315;1.0232243772883884;1.0405427746830822
Banten;0.8695827768387978;1.8483019044277094;0.6233614725387353;0.6488179446618281;0.9259086528627432;3.179452757120867;0.7534448535263455;0.8763054695936436;1.282732677412231;3.284992604367638;0.6609248170594033;0.6232967286979875;2.2396230498029954;0.6178186498673398;5.096792516984917;1.3963694693768105;0.7266191958918266;2.23690465978299;1.2578910461740487;0.8623263845262008;0.6914963315896403;0.6134279960579166;1.2054888046954582;1.5683961889879245;0.6656063920024547;0.685620205330573;0.8256314416226931;0.6679607695902284;0.7088027849126712;1.1384833351702763;0.6420600100864858;1.6008805489952147;0.6168027485125042;6.021215948777207;1.3859817566849146;0.7165234145090136;1.2491452806461678;0.6583203820549068;0.8278975532272588;2.787135119368492;1.2205714208005312;1.3006167763685395;0.6447338480243254;0.6696073252789178;0.633198417839186;0.6407656505391136;0.6200261122442926;0.8977309770338755;0.629801595366104;0.7589315281697899;0.8659483220558354;1.650566215983253
Bengkulu;0.7588559093409838;1.1813088810297037;0.9219726766127119;0.6134279960579166;0.6364149212153144;0.7468790647544028;0.6314174655972079;0.6141796705436534;0.6243129141044824;0.6666820862873096;0.6134279960579166;0.7081040325815262;0.7260206442767715;0.6456689132623211;0.6211750144944469;0.6136408629492072;0.6354243013740523;0.6171994872688163;1.6641117577325488;0.6134279960579166;0.6275026133614158;0.6134279960579166;0.6262658116037754;1.3800263810962121;0.6492828746005137;0.8001978495517044;0.7416220429109204;0.635805461370184;0.615506131747261;1.3887822274263038;0.6271306238256515;1.363416604850972;0.6805227081928386;1.1652277956468922;1.0737926391091475;0.6356729471249499;0.622295648770591;0.6343216717127678;0.7010925072775389;1.8829607214171054;0.8570787773255245;0.6892268583794999;0.7815450765756892;1.1534714913679338;1.2742669517699885;0.8906665665658434;0.6134279960579166;0.7632252653537682;0.7042059431216608;0.8797353033037753;0.6404151896132322;0.7339253594830926
DI Yogyakarta;0.7152026863357416;1.336073897797486;0.6134279960579166;0.6602908061438164;0.6135077879603591;1.4838576051653625;0.6384674182758858;0.6149802949229923;0.677180526249163;0.7180256132155769;0.6174308787846182;0.6798847723233408;0.7156437814426219;0.7603758982483272;0.8011355329458593;0.6984079034019197;0.7797553580911945;0.6134279960579166;1.3242582569649792;0.6347060667666411;0.7032527741907711;0.6176581911520419;0.9110721376340337;1.4955839433026978;0.7306705497714653;0.7600493179611068;0.8268113664486478;0.6749739291903712;0.638598641116801;1.228701113541229;0.625887036771047;1.2582478193138744;0.917497885517193;1.1764746407046713;0.8010928340989112;0.6329955886371753;0.6142474416569366;0.8547060181952355;1.0244533614905225;1.5627098834890216;0.8178141098370804;0.9958352627631009;0.662070293753182;0.7620636188747806;0.6134279960579166;0.6134357378269787;0.6134279960579166;0.7758094480429661;0.6857767209118251;1.0242599555733762;0.7623744978477971;1.0679725296755085
DKI Jakarta;1.9822717664165226;3.317778677868274;1.0673750249708578;0.7254486326735891;0.6190892143681476;0.7633775813991034;1.6032997804257936;4.5566500007861945;0.7646359616857116;4.442255293755943;1.3220999436914032;0.6240886626688418;1.065009026269485;0.6644667962898522;2.4810103184973236;11.317711784236852;0.7191109274207262;1.026730489651725;1.2283003270023274;0.6285940247818349;0.892133840728731;0.6134279960579166;2.58219191217271;6.665095122773374;1.4386663791548842;2.0798511554285963;1.9523401908242204;0.8241134855547796;3.815200370098793;5.12887377343268;0.6269356446272942;15.269532325963391;0.6134279960579166;2.959588070399001;2.02111696696727;0.6485508080836979;0.8290162101293378;0.8700228209032854;1.279405470459616;8.544565285786717;2.461686415565744;3.7490280719117055;0.6196209295653261;0.6134279960579166;0.6134279960579166;0.6134279960579166;1.4963473343483433;0.6134279960579166;0.616258194436869;0.6140476762063601;0.6134279960579166;3.081439179468692
Gorontalo;0.6839214951492677;1.418137845059454;0.6848232348373819;0.6134279960579166;0.6573536373358629;0.9654995020489133;0.6773198186420004;0.616138804405375;0.6953236449244585;0.6402430893530955;0.6134279960579166;0.687528746670476;0.6153853753836633;0.9097689728098002;0.6418387747098676;0.6359778162924786;0.6167172599558777;0.628217361876398;1.0297512954343715;0.6134953943228056;0.6383056606431752;0.6134279967372201;0.6450241366567755;1.0547807769289022;0.6629539243919345;0.9084976536928723;0.7648453089468082;0.6353813971530798;0.6316456966682782;1.0210658605473377;0.6704030155232553;1.1080271866544713;0.8149840142234862;2.8895003837530924;0.7953536315194082;0.6331362085900697;0.6300076610518935;0.6664533096409753;0.7957068741656754;2.4191237662278327;1.0056945898893725;0.7063795489965147;0.7258966838989264;0.9739992952857681;0.6134279960579166;0.696878882326128;0.6134279960579166;1.0396522477174825;0.7011947560329878;0.9519434944553511;0.7667308450937993;0.829495997443538
Jambi;0.7265560204076703;1.2491920981048212;0.8624604680278946;0.6134279960579166;0.6742000713460292;0.8171555960521895;0.6631204168661698;0.7503363171606948;0.7482270797581001;0.6515044527279583;1.6005457235077232;0.6254746463523424;0.7783631351857622;0.9379842559216325;0.7686708863960736;0.6735489015670814;0.623534493347595;0.8534274903997756;1.8556766806249523;0.6186900300998858;0.6250299999614203;0.613430135173299;0.6236190488761278;1.7156582437164303;0.6694289217571349;0.7028848341478758;0.752731599442151;0.6315229573540981;0.6169938626333747;1.0834216186541221;0.6707452508681145;1.347440163607188;1.5552488041675145;2.122115261000029;0.8593412564273091;0.6649462101789979;0.6235874122008096;0.6699528970248176;0.7716803504087001;2.0466541332332087;1.3086920089454648;0.7436482326175342;0.6539343262224547;1.8536948241087223;1.1192153007716117;0.6265023771535103;1.8124970689648308;0.724558546165578;0.6991343309595758;0.7902912355507293;0.6957299103636821;0.8071393175329227
Jawa Barat;0.6638934729656133;2.425555063830127;0.6236166075275794;0.6667080527905282;0.6134964035480025;0.7188791868243454;0.65951085504561;3.21660948863605;0.8783076952797224;4.371999688341414;2.4655057469527617;0.7650017499355992;1.2093976987243196;1.511127006986758;1.3398784550953382;3.013886020027188;1.7150179436442594;1.13648592966096;1.0254369760103728;4.837073938277029;1.5333770052195628;0.6158180399229721;2.8031110059096616;1.6619623318396217;0.7370547148206182;0.8870162297773662;1.006501383119561;0.7516260988123226;0.7560712831880343;1.5019726747466307;0.6853716207934178;1.9875909534878142;0.7955699401760952;2.9088271603998805;1.2702938528118195;0.7023963916622444;1.3103359920234916;0.8294238341179236;0.8016767552668163;5.044920310438592;1.6053725911917742;0.9650739789840915;0.7011362914684012;0.8741794691876752;0.6134279960579166;0.6847413774625906;1.9085885173167587;0.7792565018551344;0.7695661715719683;0.9571165124681313;0.8113910805052733;0.89681693698154
Jawa Tengah;0.783698723858551;1.8769959958404818;0.8865203478628642;0.6434602177118902;0.6307008043520639;0.7473122134641484;0.6463378963572598;0.6622518353031763;0.9625899656504504;0.8188277376923639;10.006771673911008;0.626538958572619;0.9572409107694237;1.313671752702379;0.9930436148629299;2.179921544691292;1.810483294647939;0.8000886052975018;2.6884441169255555;0.8039995368087727;1.0722603165106883;1.0796431756354299;1.574340483366342;1.8282010727995996;0.7465527729590932;0.841200216038869;0.9539379503360286;0.6804778014785215;0.6684568609675534;1.6860777542150767;0.7010431149071698;1.011313625550729;0.7707054795854413;4.0119375084244515;1.3121148839916115;0.6616358180236299;0.6168001867290512;0.8339238611970566;0.8993821837066849;3.8871672580257055;1.562398489378239;0.7824416487341186;0.7088362515764783;0.8578841138277296;0.6134279960579166;0.6134279960579166;1.132658056918043;1.308335098903496;0.9090177608595092;1.3578191304239118;1.0889612968118354;0.8560535731916126
